FIPS,STNAME,CTYNAME,CENSUS1900POP,CENSUS1910POP,CENSUS1920POP,CENSUS1930POP,CENSUS1940POP,CENSUS1950POP,CENSUS1960POP,CENSUS1970POP,CENSUS1980POP,CENSUS1990POP,CENSUS2000POP,CENSUS2010POP,POPESTIMATE2015,CBSA Code,Metropolitan Division Code,CSA Code,CBSA Title,Metropolitan/Micropolitan Statistical Area,Metropolitan Division Title,CSA Title,Central/Outlying County
51683,Virginia,Manassas city,---,---,---,---,---,---,---,---,15438,27957,35135,37821,41409,47900,47894,548,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Metropolitan Statistical Area,"Washington-Arlington-Alexandria, DC-VA-MD-WV","Washington-Baltimore-Arlington, DC-MD-VA-WV-PA",Central
51685,Virginia,Manassas Park city,---,---,---,---,---,---,---,---,6524,6734,10290,14273,16129,47900,47894,548,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Metropolitan Statistical Area,"Washington-Arlington-Alexandria, DC-VA-MD-WV","Washington-Baltimore-Arlington, DC-MD-VA-WV-PA",Central
51690,Virginia,Martinsville city,---,---,---,7705,10080,17251,18798,19653,18149,16162,15416,13821,13259,32300,,,"Martinsville, VA",Micropolitan Statistical Area,,,Central
51700,Virginia,Newport News city,19635,20205,35596,34417,37067,42358,113662,138177,144903,170045,180150,180719,180958,47260,,545,"Virginia Beach-Norfolk-Newport News, VA-NC",Metropolitan Statistical Area,,"Virginia Beach-Norfolk, VA-NC",Central
51710,Virginia,Norfolk city,46624,67452,115777,129710,144332,213513,305872,307951,266979,261229,234403,242803,246457,47260,,545,"Virginia Beach-Norfolk-Newport News, VA-NC",Metropolitan Statistical Area,,"Virginia Beach-Norfolk, VA-NC",Central
51720,Virginia,Norton city,---,---,---,---,---,---,4996,4001,4757,4247,3904,3958,4009,13720,,,"Big Stone Gap, VA",Micropolitan Statistical Area,,,Central
51730,Virginia,Petersburg city,21810,24127,31012,28564,30631,35054,36750,36103,41055,38386,33740,32420,31892,40060,,,"Richmond, VA",Metropolitan Statistical Area,,,Central
51735,Virginia,Poquoson city,---,---,---,---,---,---,---,---,8726,11005,11566,12150,12021,47260,,545,"Virginia Beach-Norfolk-Newport News, VA-NC",Metropolitan Statistical Area,,"Virginia Beach-Norfolk, VA-NC",Central
51740,Virginia,Portsmouth city,17427,33190,54387,45704,50745,80039,114773,110963,104577,103907,100565,95535,96336,47260,,545,"Virginia Beach-Norfolk-Newport News, VA-NC",Metropolitan Statistical Area,,"Virginia Beach-Norfolk, VA-NC",Central
51750,Virginia,Radford city,3344,4202,4627,6227,6990,9026,9371,11596,13225,15940,15859,16408,17295,13980,,,"Blacksburg-Christiansburg, VA",Metropolitan Statistical Area,,,Central
51760,Virginia,Richmond city,85050,127628,171667,182929,193042,230310,219958,249621,219214,203056,197790,204214,220856,40060,,,"Richmond, VA",Metropolitan Statistical Area,,,Central
51770,Virginia,Roanoke city,21495,34874,50842,69206,69287,91921,97110,92115,100220,96397,94911,97032,99669,40220,,,"Roanoke, VA",Metropolitan Statistical Area,,,Central
51775,Virginia,Salem city,---,---,---,---,---,---,---,21982,23958,23756,24747,24802,25364,40220,,,"Roanoke, VA",Metropolitan Statistical Area,,,Central
51790,Virginia,Staunton city,7289,10604,10623,11990,13337,19927,22232,24504,21857,24461,23853,23746,24185,44420,,277,"Staunton, VA",Metropolitan Statistical Area,,"Harrisonburg-Staunton, VA",Central
51800,Virginia,Suffolk city,3827,7008,9123,10271,11343,12339,12609,9858,47621,52141,63677,84585,88079,47260,,545,"Virginia Beach-Norfolk-Newport News, VA-NC",Metropolitan Statistical Area,,"Virginia Beach-Norfolk, VA-NC",Central
51810,Virginia,Virginia Beach city,---,---,---,---,---,---,8091,172106,262199,393069,425257,437994,450304,47260,,545,"Virginia Beach-Norfolk-Newport News, VA-NC",Metropolitan Statistical Area,,"Virginia Beach-Norfolk, VA-NC",Central
51820,Virginia,Waynesboro city,---,---,---,---,---,12357,15694,16707,15329,18549,19520,21006,21542,44420,,277,"Staunton, VA",Metropolitan Statistical Area,,"Harrisonburg-Staunton, VA",Central
51830,Virginia,Williamsburg city,2044,2714,2462,3778,3942,6735,6832,9069,9870,11530,11998,14068,14800,47260,,545,"Virginia Beach-Norfolk-Newport News, VA-NC",Metropolitan Statistical Area,,"Virginia Beach-Norfolk, VA-NC",Outlying
51840,Virginia,Winchester city,5161,5864,6883,10855,12095,13841,15110,14643,20217,21947,23585,26203,27480,49020,,548,"Winchester, VA-WV",Metropolitan Statistical Area,,"Washington-Baltimore-Arlington, DC-MD-VA-WV-PA",Central
53001,Washington,Adams County,4840,10920,9623,7719,6209,6584,9929,12014,13267,13603,16428,18728,19233,36830,,393,"Othello, WA",Micropolitan Statistical Area,,"Moses Lake-Othello, WA",Central
53003,Washington,Asotin County,3366,5831,6539,8136,8365,10878,12909,13799,16823,17605,20551,21623,22113,30300,,,"Lewiston, ID-WA",Metropolitan Statistical Area,,,Central
53005,Washington,Benton County,---,7937,10903,10952,12053,51370,62070,67540,109444,112560,142475,175177,190218,28420,,313,"Kennewick-Richland, WA",Metropolitan Statistical Area,,"Kennewick-Richland-Walla Walla, WA",Central
53007,Washington,Chelan County,3931,15104,20906,31634,34412,39301,40744,41355,45061,52250,66616,72453,75041,48300,,,"Wenatchee, WA",Metropolitan Statistical Area,,,Central
53009,Washington,Clallam County,5603,6755,11368,20449,21848,26396,30022,34770,51648,56464,64525,71404,73202,38820,,,"Port Angeles, WA",Micropolitan Statistical Area,,,Central
53011,Washington,Clark County,13419,26115,32805,40316,49852,85307,93809,128454,192227,238053,345238,425363,456939,38900,,440,"Portland-Vancouver-Hillsboro, OR-WA",Metropolitan Statistical Area,,"Portland-Vancouver-Salem, OR-WA",Central
53013,Washington,Columbia County,7128,7042,6093,5325,5549,4860,4569,4439,4057,4024,4064,4078,3960,,,,,,,,
53015,Washington,Cowlitz County,7877,12561,11791,31906,40155,53369,57801,68616,79548,82119,92948,102410,102999,31020,,440,"Longview, WA",Metropolitan Statistical Area,,"Portland-Vancouver-Salem, OR-WA",Central
53017,Washington,Douglas County,4926,9227,9392,7561,8651,10817,14890,16787,22144,26205,32603,38431,40545,48300,,,"Wenatchee, WA",Metropolitan Statistical Area,,,Central
53019,Washington,Ferry County,4562,4800,5143,4292,4701,4096,3889,3655,5811,6295,7260,7551,7520,,,,,,,,
53021,Washington,Franklin County,486,5153,5877,6137,6307,13563,23342,25816,35025,37473,49347,78163,88727,28420,,313,"Kennewick-Richland, WA",Metropolitan Statistical Area,,"Kennewick-Richland-Walla Walla, WA",Central
53023,Washington,Garfield County,3918,4199,3875,3662,3383,3204,2976,2911,2468,2248,2397,2266,2222,,,,,,,,
53025,Washington,Grant County,---,8698,7771,5666,14668,24346,46477,41881,48522,54758,74698,89120,93527,34180,,393,"Moses Lake, WA",Micropolitan Statistical Area,,"Moses Lake-Othello, WA",Central
53027,Washington,Grays Harbor County,15124,35590,44745,59982,53166,53644,54465,59553,66314,64175,67194,72797,71011,10140,,,"Aberdeen, WA",Micropolitan Statistical Area,,,Central
53029,Washington,Island County,1870,4704,5489,5369,6098,11079,19638,27011,44048,60195,71558,78506,80022,36020,,500,"Oak Harbor, WA",Micropolitan Statistical Area,,"Seattle-Tacoma, WA",Central
53031,Washington,Jefferson County,5712,8337,6557,8346,8918,11618,9639,10661,15965,20146,25953,29872,30339,,,,,,,,
53033,Washington,King County,110053,284638,389273,463517,504980,732992,935014,1156633,1269749,1507319,1737034,1931249,2126178,42660,42644,500,"Seattle-Tacoma-Bellevue, WA",Metropolitan Statistical Area,"Seattle-Bellevue-Kent, WA","Seattle-Tacoma, WA",Central
53035,Washington,Kitsap County,6767,17647,33162,30776,44387,75724,84176,101732,147152,189731,231969,251133,259232,14740,,500,"Bremerton-Silverdale-Port Orchard, WA",Metropolitan Statistical Area,,"Seattle-Tacoma, WA",Central
53037,Washington,Kittitas County,9704,18561,17737,18154,20230,22235,20467,25039,24877,26725,33362,40915,43095,21260,,,"Ellensburg, WA",Micropolitan Statistical Area,,,Central
53039,Washington,Klickitat County,6407,10180,9268,9825,11357,12049,13455,12138,15822,16616,19161,20318,21005,,,,,,,,
53041,Washington,Lewis County,15157,32127,36840,40034,41393,43755,41858,45467,56025,59358,68600,75455,75437,16500,,500,"Centralia, WA",Micropolitan Statistical Area,,"Seattle-Tacoma, WA",Central
53043,Washington,Lincoln County,11969,17539,15141,11876,11361,10970,10919,9572,9604,8864,10184,10570,10285,,,,,,,,
53045,Washington,Mason County,3810,5156,4919,10060,11603,15022,16251,20918,31184,38341,49405,60699,60991,43220,,500,"Shelton, WA",Micropolitan Statistical Area,,"Seattle-Tacoma, WA",Central
53047,Washington,Okanogan County,4689,12887,17094,18519,24546,29131,25520,25867,30639,33350,39564,41120,41356,,,,,,,,
53049,Washington,Pacific County,5983,12532,14891,14970,15928,16558,14674,15796,17237,18882,20984,20920,20869,,,,,,,,
53051,Washington,Pend Oreille County,---,---,6363,7155,7156,7413,6914,6025,8580,8915,11732,13001,13087,,,,,,,,
53053,Washington,Pierce County,55515,120812,144127,163842,182081,275876,321590,411027,485643,586203,700820,795225,843778,42660,45104,500,"Seattle-Tacoma-Bellevue, WA",Metropolitan Statistical Area,"Tacoma-Lakewood, WA","Seattle-Tacoma, WA",Central
53055,Washington,San Juan County,2928,3603,3605,3097,3157,3245,2872,3856,7838,10035,14077,15769,16198,,,,,,,,
53057,Washington,Skagit County,14272,29241,33373,35142,37650,43273,51350,52381,64138,79555,102979,116901,121559,34580,,500,"Mount Vernon-Anacortes, WA",Metropolitan Statistical Area,,"Seattle-Tacoma, WA",Central
53059,Washington,Skamania County,1688,2887,2357,2891,4633,4788,5207,5845,7919,8289,9872,11066,11375,38900,,440,"Portland-Vancouver-Hillsboro, OR-WA",Metropolitan Statistical Area,,"Portland-Vancouver-Salem, OR-WA",Outlying
53061,Washington,Snohomish County,23950,59209,67690,78861,88754,111580,172199,265236,337720,465642,606024,713335,769698,42660,42644,500,"Seattle-Tacoma-Bellevue, WA",Metropolitan Statistical Area,"Seattle-Bellevue-Kent, WA","Seattle-Tacoma, WA",Central
53063,Washington,Spokane County,57542,139404,141289,150477,164652,221561,278333,287487,341835,361364,417939,471221,488610,44060,,518,"Spokane-Spokane Valley, WA",Metropolitan Statistical Area,,"Spokane-Spokane Valley-Coeur d'Alene, WA-ID",Central
53065,Washington,Stevens County,10543,25297,21605,18550,19275,18580,17884,17405,28979,30948,40066,43531,43553,44060,,518,"Spokane-Spokane Valley, WA",Metropolitan Statistical Area,,"Spokane-Spokane Valley-Coeur d'Alene, WA-ID",Outlying
53067,Washington,Thurston County,9927,17581,22366,31351,37285,44884,55049,76894,124264,161238,207355,252264,267978,36500,,500,"Olympia-Lacey-Tumwater, WA",Metropolitan Statistical Area,,"Seattle-Tacoma, WA",Central
53069,Washington,Wahkiakum County,2819,3285,3472,3862,4286,3835,3426,3592,3832,3327,3824,3978,4023,,,,,,,,
53071,Washington,Walla Walla County,18680,31931,27539,28441,30547,40135,42195,42176,47435,48439,55180,58781,59932,47460,,313,"Walla Walla, WA",Metropolitan Statistical Area,,"Kennewick-Richland-Walla Walla, WA",Central
53073,Washington,Whatcom County,24116,49511,50600,59128,60355,66733,70317,81950,106701,127780,166814,201140,211836,13380,,,"Bellingham, WA",Metropolitan Statistical Area,,,Central
53075,Washington,Whitman County,25360,33280,31323,28014,27221,32469,31263,37900,40103,38775,40740,44776,48164,39420,,446,"Pullman, WA",Micropolitan Statistical Area,,"Pullman-Moscow, WA-ID",Central
53077,Washington,Yakima County,13462,41709,63710,77402,99019,135723,145112,144971,172508,188823,222581,243231,247800,49420,,,"Yakima, WA",Metropolitan Statistical Area,,,Central
54001,West Virginia,Barbour County,14198,15858,18028,18628,19869,19745,15474,14030,16639,15699,15557,16589,16973,,,,,,,,
54003,West Virginia,Berkeley County,19469,21999,24554,28030,29016,30359,33791,36356,46775,59253,75905,104169,111678,25180,,548,"Hagerstown-Martinsburg, MD-WV",Metropolitan Statistical Area,,"Washington-Baltimore-Arlington, DC-MD-VA-WV-PA",Central
54005,West Virginia,Boone County,8194,10331,15319,24586,28556,33173,28764,25118,30447,25870,25535,24629,23252,16620,,170,"Charleston, WV",Metropolitan Statistical Area,,"Charleston-Huntington-Ashland, WV-OH-KY",Outlying
54007,West Virginia,Braxton County,18904,23023,23973,22579,21658,18082,15152,12666,13894,12998,14702,14523,14375,,,,,,,,
54009,West Virginia,Brooke County,7219,11098,16527,24663,25513,26904,28940,29685,31117,26992,25447,24069,23190,48260,,430,"Weirton-Steubenville, WV-OH",Metropolitan Statistical Area,,"Pittsburgh-New Castle-Weirton, PA-OH-WV",Central
54011,West Virginia,Cabell County,29252,46685,65746,90786,97459,108035,108202,106918,106835,96827,96784,96319,96582,26580,,170,"Huntington-Ashland, WV-KY-OH",Metropolitan Statistical Area,,"Charleston-Huntington-Ashland, WV-OH-KY",Central
54013,West Virginia,Calhoun County,10266,11258,10268,10866,12455,10259,7948,7046,8250,7885,7582,7627,7463,,,,,,,,
54015,West Virginia,Clay County,8248,10233,11486,13125,15206,14961,11942,9330,11265,9983,10330,9386,8875,16620,,170,"Charleston, WV",Metropolitan Statistical Area,,"Charleston-Huntington-Ashland, WV-OH-KY",Outlying
54017,West Virginia,Doddridge County,13689,12672,11976,10488,10923,9026,6970,6389,7433,6994,7403,8202,8703,17220,,,"Clarksburg, WV",Micropolitan Statistical Area,,,Outlying
54019,West Virginia,Fayette County,31987,51903,60377,72050,80628,82443,61731,49332,57863,47952,47579,46039,44707,13220,,,"Beckley, WV",Metropolitan Statistical Area,,,Central
54021,West Virginia,Gilmer County,11762,11379,10668,10641,12046,9746,8050,7782,8334,7669,7160,8693,8306,,,,,,,,
54023,West Virginia,Grant County,7275,7838,8993,8441,8805,8756,8304,8607,10210,10428,11299,11937,11651,,,,,,,,
54025,West Virginia,Greenbrier County,20683,24833,26242,35878,38520,39295,34446,32090,37665,34693,34453,35480,35580,,,,,,,,
54027,West Virginia,Hampshire County,11806,11694,11713,11836,12974,12577,11705,11710,14867,16498,20203,23964,23311,49020,,548,"Winchester, VA-WV",Metropolitan Statistical Area,,"Washington-Baltimore-Arlington, DC-MD-VA-WV-PA",Outlying
54029,West Virginia,Hancock County,6693,10465,19975,28511,31572,34388,39615,39749,40418,35233,32667,30676,29980,48260,,430,"Weirton-Steubenville, WV-OH",Metropolitan Statistical Area,,"Pittsburgh-New Castle-Weirton, PA-OH-WV",Central
54031,West Virginia,Hardy County,8449,9163,9601,9816,10813,10032,9308,8855,10030,10977,12669,14025,13826,,,,,,,,
54033,West Virginia,Harrison County,27690,48381,74793,78567,82911,85296,77856,73028,77710,69371,68652,69099,68535,17220,,,"Clarksburg, WV",Micropolitan Statistical Area,,,Central
54035,West Virginia,Jackson County,22987,20956,18658,16124,16598,15299,18541,20903,25794,25938,28000,29211,29170,16620,,170,"Charleston, WV",Metropolitan Statistical Area,,"Charleston-Huntington-Ashland, WV-OH-KY",Outlying
54037,West Virginia,Jefferson County,15935,15889,15729,15780,16762,17184,18665,21280,30302,35926,42190,53498,56070,47900,47894,548,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Metropolitan Statistical Area,"Washington-Arlington-Alexandria, DC-VA-MD-WV","Washington-Baltimore-Arlington, DC-MD-VA-WV-PA",Outlying
54039,West Virginia,Kanawha County,54696,81457,119650,157667,195619,239629,252925,229515,231414,207619,200073,193063,188282,16620,,170,"Charleston, WV",Metropolitan Statistical Area,,"Charleston-Huntington-Ashland, WV-OH-KY",Central
54041,West Virginia,Lewis County,16980,18281,20455,21794,22271,21074,19711,17847,18813,17223,16919,16372,16440,,,,,,,,
54043,West Virginia,Lincoln County,15434,20491,19378,19156,22886,22466,20267,18912,23675,21382,22108,21720,21279,16620,,170,"Charleston, WV",Metropolitan Statistical Area,,"Charleston-Huntington-Ashland, WV-OH-KY",Outlying
54045,West Virginia,Logan County,6955,14476,41006,58534,67768,77391,61570,46269,50679,43032,37710,36743,34441,34350,,170,"Mount Gay-Shamrock, WV",Micropolitan Statistical Area,,"Charleston-Huntington-Ashland, WV-OH-KY",Central
54047,West Virginia,McDowell County,18747,47856,68571,90479,94354,98887,71359,50666,49899,35233,27329,22113,19762,,,,,,,,
54049,West Virginia,Marion County,32430,42794,54571,66655,68683,71521,63717,61356,65789,57249,56598,56418,56761,21900,,390,"Fairmont, WV",Micropolitan Statistical Area,,"Morgantown-Fairmont, WV",Central
54051,West Virginia,Marshall County,26444,32388,33681,39831,40189,36893,38041,37598,41608,37356,35519,33107,32215,48540,,,"Wheeling, WV-OH",Metropolitan Statistical Area,,,Central
54053,West Virginia,Mason County,24142,23019,21459,20788,22270,23537,24459,24306,27045,25178,25957,27324,27089,38580,,170,"Point Pleasant, WV-OH",Micropolitan Statistical Area,,"Charleston-Huntington-Ashland, WV-OH-KY",Central
54055,West Virginia,Mercer County,23023,38371,49558,61323,68289,75013,68206,63206,73942,64980,62980,62264,61133,14140,,,"Bluefield, WV-VA",Micropolitan Statistical Area,,,Central
54057,West Virginia,Mineral County,12883,16674,19849,20084,22215,22333,22354,23109,27234,26697,27078,28212,27417,19060,,,"Cumberland, MD-WV",Metropolitan Statistical Area,,,Outlying
54059,West Virginia,Mingo County,11359,19431,26364,38319,40802,47409,39742,32780,37336,33739,28253,26839,25317,,,,,,,,
54061,West Virginia,Monongalia County,19049,24334,33618,50083,51252,60797,55617,63714,75024,75509,81866,96189,104681,34060,,390,"Morgantown, WV",Metropolitan Statistical Area,,"Morgantown-Fairmont, WV",Central
54063,West Virginia,Monroe County,13130,13055,13141,11949,13577,13123,11584,11272,12873,12406,14583,13502,13573,,,,,,,,
54065,West Virginia,Morgan County,7294,7848,8357,8406,8743,8276,8376,8547,10711,12128,14943,17541,17490,25180,,548,"Hagerstown-Martinsburg, MD-WV",Metropolitan Statistical Area,,"Washington-Baltimore-Arlington, DC-MD-VA-WV-PA",Outlying
54067,West Virginia,Nicholas County,11403,17699,20717,20686,24070,27696,25414,22552,28126,26775,26562,26233,25551,,,,,,,,
54069,West Virginia,Ohio County,48024,57572,62892,72077,73115,71672,68437,64197,61389,50871,47427,44443,42969,48540,,,"Wheeling, WV-OH",Metropolitan Statistical Area,,,Central
54071,West Virginia,Pendleton County,9167,9349,9652,9660,10884,9313,8093,7031,7910,8054,8196,7695,7103,,,,,,,,
54073,West Virginia,Pleasants County,9345,8074,7379,6545,6692,6369,7124,7274,8236,7546,7514,7605,7499,,,,,,,,
54075,West Virginia,Pocahontas County,8572,14740,15002,14555,13906,12480,10136,8870,9919,9008,9131,8719,8573,,,,,,,,
54077,West Virginia,Preston County,22727,26341,27996,29043,30416,31399,27233,25455,30460,29037,29334,33520,33842,34060,,390,"Morgantown, WV",Metropolitan Statistical Area,,"Morgantown-Fairmont, WV",Outlying
54079,West Virginia,Putnam County,17330,18587,17531,16737,19511,21021,23561,27625,38181,42835,51589,55486,56592,26580,,170,"Huntington-Ashland, WV-KY-OH",Metropolitan Statistical Area,,"Charleston-Huntington-Ashland, WV-OH-KY",Central
54081,West Virginia,Raleigh County,12436,25633,42482,68072,86687,96273,77826,70080,86821,76819,79220,78859,77363,13220,,,"Beckley, WV",Metropolitan Statistical Area,,,Central
54083,West Virginia,Randolph County,17670,26028,26804,25049,30259,30558,26349,24596,28734,27803,28262,29405,29212,21180,,,"Elkins, WV",Micropolitan Statistical Area,,,Central
54085,West Virginia,Ritchie County,18901,17875,16506,15594,15389,12535,10877,10145,11442,10233,10343,10449,10084,,,,,,,,
54087,West Virginia,Roane County,19852,21543,20129,19478,20787,18408,15720,14111,15952,15120,15446,14926,14375,,,,,,,,
54089,West Virginia,Summers County,16265,18420,19092,20468,20409,19183,15640,13213,15875,14204,12999,13927,13137,,,,,,,,
54091,West Virginia,Taylor County,14978,16554,18742,19114,19919,18422,15010,13878,16584,15144,16089,16895,16930,17220,,,"Clarksburg, WV",Micropolitan Statistical Area,,,Outlying
54093,West Virginia,Tucker County,13433,18675,16791,13374,13173,10600,7750,7447,8675,7728,7321,7141,7089,,,,,,,,
